global_step,loop,csv_step,time,playback_hz,hw_scale,sim_action_0,cmd_pos_0,real_pos_0,sim_action_1,cmd_pos_1,real_pos_1,sim_action_2,cmd_pos_2,real_pos_2,sim_action_3,cmd_pos_3,real_pos_3,sim_action_4,cmd_pos_4,real_pos_4,sim_action_5,cmd_pos_5,real_pos_5,sim_action_6,cmd_pos_6,real_pos_6,sim_action_7,cmd_pos_7,real_pos_7,sim_action_8,cmd_pos_8,real_pos_8,sim_action_9,cmd_pos_9,real_pos_9,sim_action_10,cmd_pos_10,real_pos_10,sim_action_11,cmd_pos_11,real_pos_11
294,2,54,11.788959741592407,25,0.55,-0.030145,-0.01657975,0.10852774621492012,-0.011853,0.77848085,0.6940063771111997,0.117909,-1.5051500500000001,-1.6903498828981496,-0.191175,-0.10514625000000001,0.005711986642890533,-0.118165,0.72000925,0.8539420031121346,-0.394749,-1.7871119500000001,-1.5703981633974484,0.157998,0.0868989,0.022847946571562132,0.055222,0.8153721,0.9796057092557264,0.076366,-1.5279987000000002,-1.536126243540105,0.076344,0.0419892,-0.028559933214452663,0.049328,0.8121304,0.8482300164692441,0.17425,-1.4741625,-1.598958096611901
295,2,55,11.829028844833374,25,0.55,0.034697,0.019083350000000002,0.10852774621492012,0.013056,0.7921808,0.739702270254324,-0.056802,-1.6012411,-1.6332300164692442,-0.153313,-0.08432215000000001,0.0,-0.185451,0.68300195,0.813958096611901,-0.326125,-1.7493687500000001,-1.5703981633974484,0.206295,0.11346225000000001,0.03998390650023373,0.070203,0.82361165,1.0253016023988506,0.069725,-1.5316512500000001,-1.501854323682762,0.035431,0.01948705,-0.011423973285781066,0.268603,0.93273165,0.8653659763979158,0.238338,-1.4389141,-1.536126243540105
296,2,56,11.869102716445923,25,0.55,-0.134058,-0.07373190000000002,0.06283185307179585,0.297534,0.9486437000000001,0.8082461099690104,0.030862,-1.5530259,-1.5818221366832295,-0.085749,-0.04716195000000001,-0.10852774621492012,-0.341802,0.5970089000000001,0.739702270254324,-0.166239,-1.66143145,-1.7874536558272887,0.212363,0.11679965,0.09139178628624853,-0.002837,0.78343965,0.8939259096123684,-0.117743,-1.63475865,-1.5304142568972146,-0.01583,-0.0087065,-0.022847946571562132,0.320472,0.9612596,0.8882139229694779,0.082921,-1.52439345,-1.5418382301829956
297,2,57,11.90918254852295,25,0.55,0.067515,0.037133250000000007,0.06283185307179585,0.252469,0.92385795,0.8082461099690104,-0.062076,-1.6041418,-1.5818221366832295,-0.108942,-0.0599181,-0.10852774621492012,-0.101373,0.7292448500000001,0.6997183637540902,-0.095936,-1.6227648000000001,-1.781741669184398,0.066589,0.03662395,0.10281575957202958,0.041663,0.8079146500000001,0.7796861767545578,0.060988,-1.5364566000000002,-1.5189902836114335,0.060287,0.03315785,0.017135959928671597,0.386318,0.9974749,0.922485842826821,0.137036,-1.4946302,-1.513278296968543
298,2,58,11.949250936508179,25,0.55,0.161887,0.08903785000000002,0.0,0.105054,0.8427797,0.8882139229694779,-0.348347,-1.7615908500000002,-1.5646861767545577,0.012263,0.0067446500000000005,-0.07996781300046746,0.042698,0.8084839,0.6711584305396376,0.201123,-1.45938235,-1.7303337893983832,-0.11996,-0.06597800000000001,0.10852774621492012,0.036414,0.8050277,0.8425180298263536,0.132722,-1.4970029,-1.6389420031121347,0.065154,0.035834700000000004,-0.005711986642890533,0.377916,0.9928538,0.9567577626841642,0.046887,-1.5442121500000001,-1.5075663103256525
299,2,59,11.989372968673706,25,0.55,0.24728,0.136004,0.028559933214452663,-0.183509,0.68407005,0.9396218027554927,-0.365181,-1.77084955,-1.5703981633974484,-0.035055,-0.019280250000000002,-0.07425582635757692,0.044768,0.8096224000000001,0.7168543236827619,0.104141,-1.51272245,-1.6903498828981496,0.09185,0.05051750000000001,0.07996781300046746,0.143523,0.86393765,0.7796861767545578,0.178033,-1.4720818500000001,-1.6389420031121347,-0.238112,-0.1309616,0.011423973285781066,0.190181,0.88959955,0.985317695898617,-0.036047,-1.58982585,-1.501854323682762
300,2,60,12.02947735786438,25,0.55,0.161383,0.08876065000000001,0.07425582635757692,-0.216238,0.6660691,0.813958096611901,-0.204313,-1.68237215,-1.781741669184398,-0.018922,-0.0104071,-0.06854383971468639,0.083973,0.83118515,0.8310940565405726,0.113496,-1.5075772,-1.5646861767545577,0.104038,0.057220900000000005,0.022847946571562132,0.232618,0.9129399,0.7968221366832293,0.028886,-1.5541127000000001,-1.5875341233261198,-0.152804,-0.0840422,0.022847946571562132,0.079104,0.8285072,0.9796057092557264,-0.039451,-1.59169805,-1.5532622034687766
301,2,61,12.069506406784058,25,0.55,0.023123,0.012717650000000002,0.11423973285781065,-0.188402,0.6813789,0.739702270254324,0.0019,-1.568955,-1.793165642470179,0.038285,0.021056750000000003,-0.05140787978601479,0.194329,0.89188095,0.8767899496836968,-0.048655,-1.59676025,-1.5532622034687766,0.085438,0.0469909,0.057119866428905326,0.340725,0.97239875,0.8653659763979158,0.068064,-1.5325648,-1.524702270254324,-0.055292,-0.030410600000000003,-0.13137569278648226,0.180662,0.8843641,0.922485842826821,0.037717,-1.54925565,-1.610382069897682
302,2,62,12.109567165374756,25,0.55,-0.048939,-0.026916450000000005,0.09139178628624853,0.006264,0.7884452000000001,0.6997183637540902,0.258477,-1.42783765,-1.7189098161126022,-0.044662,-0.024564100000000002,-0.034271919857343194,0.12514,0.853827,0.8825019363265874,-0.261585,-1.71387175,-1.5589741901116674,0.041518,0.0228349,0.06854383971468639,0.11371,0.8475405,0.8653659763979158,0.078174,-1.5270043,-1.5589741901116674,0.087096,0.04790280000000001,-0.09710377292913905,0.178867,0.88337685,0.8482300164692441,0.14481,-1.4903545,-1.621806043183463
303,2,63,12.149654626846313,25,0.55,0.01775,0.0097625,0.07996781300046746,0.081261,0.82969355,0.6254625373965134,-0.009449,-1.57519695,-1.6160940565405726,-0.157631,-0.08669705,-0.034271919857343194,-0.051544,0.7566508000000001,0.8539420031121346,-0.355721,-1.76564655,-1.5875341233261198,0.075265,0.04139575,0.05140787978601479,0.136877,0.8602823500000001,0.9510457760412737,0.097526,-1.5163607000000001,-1.536126243540105,-0.00358,-0.0019690000000000003,-0.057119866428905326,0.114535,0.8479942500000001,0.8825019363265874,0.171355,-1.4757547500000001,-1.5761101500403387
304,2,64,12.190008878707886,25,0.55,-0.062192,-0.0342056,0.07996781300046746,0.12004,0.8510220000000001,0.7739741901116672,0.036169,-1.55010705,-1.536126243540105,-0.165641,-0.09110255000000002,-0.045695893143124264,-0.281852,0.6299814,0.8082461099690104,-0.212319,-1.68677545,-1.6732139229694778,0.190187,0.10460285000000001,0.022847946571562132,0.000574,0.7853157000000001,0.9339098161126022,-0.063716,-1.6050438,-1.536126243540105,0.055344,0.0304392,-0.017135959928671597,0.188716,0.8887938000000001,0.8882139229694779,0.145307,-1.49008115,-1.5875341233261198
305,2,65,12.230032444000244,25,0.55,-0.062202,-0.0342111,-0.017135959928671597,0.255091,0.92530005,0.8882139229694779,0.068696,-1.5322172,-1.536126243540105,-0.063067,-0.034686850000000005,-0.11995171950070119,-0.296846,0.6217347,0.7739741901116672,-0.172283,-1.66475565,-1.7588937226128358,0.211635,0.11639925000000001,0.07996781300046746,-0.074208,0.7441856,0.8767899496836968,-0.03832,-1.5910760000000002,-1.5304142568972146,0.011188,0.006153400000000001,-0.022847946571562132,0.385969,0.99728295,0.8996378962552589,0.196522,-1.4619129,-1.5475502168258863
306,2,66,12.270059823989868,25,0.55,0.124602,0.06853110000000001,0.011423973285781066,0.239452,0.9166986,0.8882139229694779,-0.322352,-1.7472936000000001,-1.5761101500403387,0.046135,0.025374250000000004,-0.10281575957202958,-0.063938,0.7498341000000001,0.7054303503969808,0.319797,-1.3941116500000001,-1.7474697493270548,-0.128373,-0.07060515,0.10852774621492012,0.128663,0.85576465,0.8767899496836968,0.137371,-1.49444595,-1.5761101500403387,-0.014953,-0.00822415,-0.011423973285781066,0.364203,0.9853116500000001,0.8825019363265874,0.037952,-1.5491264,-1.5189902836114335
307,2,67,12.310186862945557,25,0.55,0.264509,0.14547995,0.0,-0.031184,0.7678488,0.8996378962552589,-0.462677,-1.8244723500000002,-1.5761101500403387,0.022204,0.012212200000000001,0.0,-0.006839,0.78123855,0.6768704171825282,0.257228,-1.4285246,-1.7246218027554927,-0.07349,-0.040419500000000004,0.10852774621492012,0.119426,0.8506843000000001,0.7796861767545578,0.143664,-1.4909848,-1.6160940565405726,-0.157969,-0.08688295,-0.005711986642890533,0.319915,0.96095325,0.922485842826821,-0.027443,-1.5850936500000001,-1.5189902836114335
308,2,68,12.350265264511108,25,0.55,0.2021,0.111155,0.0,-0.209892,0.6695594,0.8767899496836968,-0.296354,-1.7329947,-1.7531817359699455,0.035272,0.0193996,-0.03998390650023373,0.075536,0.8265448000000001,0.7625502168258862,0.20251,-1.4586195,-1.5932461099690105,0.030196,0.016607800000000002,0.057119866428905326,0.177736,0.8827548000000001,0.7682622034687767,0.05243,-1.5411635000000001,-1.5932461099690105,-0.224939,-0.12371645,-0.022847946571562132,0.119865,0.85092575,1.0024536558272885,-0.088054,-1.6184297,-1.536126243540105
309,2,69,12.39030146598816,25,0.55,0.211253,0.11618915,0.1256637061435917,-0.33617,0.6001065,0.8025341233261198,-0.250573,-1.70781515,-1.8445735222561939,0.048451,0.026648050000000003,-0.017135959928671597,0.199726,0.8948493000000001,0.8082461099690104,0.129365,-1.4988492500000001,-1.5304142568972146,0.02097,0.0115335,0.022847946571562132,0.446772,1.0307246,0.8710779630408063,0.137838,-1.4941891,-1.5475502168258863,-0.078118,-0.04296490000000001,-0.08567979964335799,0.06211,0.8191605000000001,0.9453337893983832,-0.050333,-1.5976831500000002,-1.610382069897682
310,2,70,12.430344581604004,25,0.55,0.166915,0.09180325000000002,0.14851165271515385,-0.143797,0.70591165,0.7168543236827619,-0.145348,-1.6499414000000001,-1.7988776291130697,0.009437,0.00519035,-0.011423973285781066,0.227939,0.91036645,0.8653659763979158,0.10473,-1.5123985,-1.513278296968543,-0.119468,-0.06570740000000001,0.022847946571562132,0.268008,0.9324044,0.8710779630408063,0.029773,-1.55362485,-1.5475502168258863,0.030877,0.016982350000000004,-0.11995171950070119,0.13554,0.8595470000000001,0.8939259096123684,-0.009612,-1.5752866,-1.6160940565405726
311,2,71,12.470354318618774,25,0.55,0.096594,0.053126700000000006,0.11995171950070119,0.022604,0.7974322,0.6425984973251849,0.021341,-1.55826245,-1.6960618695410399,-0.135958,-0.07477690000000001,-0.005711986642890533,0.129471,0.85620905,0.8825019363265874,-0.306073,-1.73834015,-1.524702270254324,-0.030035,-0.01651925,0.0,0.26706,0.931883,0.8310940565405726,0.154723,-1.48490235,-1.5304142568972146,0.106735,0.05870425,-0.06283185307179585,0.038232,0.8060276000000001,0.8539420031121346,0.227483,-1.4448843500000002,-1.6160940565405726
312,2,72,12.510644912719727,25,0.55,0.012717,0.00699435,0.13137569278648226,0.01026,0.790643,0.6483104839680756,0.121135,-1.50337575,-1.6903498828981496,-0.129799,-0.07138945000000001,0.022847946571562132,-0.049903,0.75755335,0.9167738561839305,-0.410785,-1.79593175,-1.524702270254324,0.108785,0.05983175000000001,-0.03998390650023373,0.013962,0.7926791000000001,1.0424375623275224,0.044712,-1.5454084000000001,-1.5304142568972146,0.067536,0.037144800000000006,-0.045695893143124264,0.007931,0.78936205,0.8596539897550252,0.206266,-1.4565537,-1.621806043183463
313,2,73,12.550691604614258,25,0.55,0.009525,0.00523875,0.057119866428905326,0.020477,0.79626235,0.7796861767545578,-0.042775,-1.59352625,-1.6389420031121347,-0.112024,-0.06161320000000001,-0.09710377292913905,-0.207996,0.6706022,0.7796861767545578,-0.25951,-1.7127305000000002,-1.7303337893983832,0.313421,0.17238155000000002,-0.028559933214452663,0.060805,0.81844275,0.985317695898617,0.040598,-1.5476711,-1.5475502168258863,-0.045512,-0.0250316,0.005711986642890533,0.219623,0.9057926500000001,0.8710779630408063,0.215933,-1.4512368500000001,-1.5532622034687766
314,2,74,12.590790271759033,25,0.55,0.058587,0.032222850000000004,0.07996781300046746,0.323866,0.9631263000000001,0.8482300164692441,0.151172,-1.4868554,-1.5703981633974484,-0.153555,-0.08445525000000001,-0.06283185307179585,-0.237187,0.65454715,0.7796861767545578,-0.241001,-1.70255055,-1.7303337893983832,0.172594,0.0949267,-0.028559933214452663,-0.078801,0.74165945,0.8996378962552589,0.010383,-1.5642893500000001,-1.5532622034687766,-0.045125,-0.02481875,0.0,0.241349,0.91774195,0.8653659763979158,0.077331,-1.5274679500000001,-1.5075663103256525
315,2,75,12.63094973564148,25,0.55,-0.028216,-0.015518800000000003,0.06283185307179585,0.29908,0.9494940000000001,0.8482300164692441,-0.082495,-1.61537225,-1.598958096611901,-0.065114,-0.0358127,-0.07996781300046746,-0.141398,0.7072311,0.6997183637540902,-0.043045,-1.5936747500000001,-1.7760296825415076,0.0909,0.049995,0.08567979964335799,0.004364,0.7874002,0.8653659763979158,0.036579,-1.54988155,-1.5418382301829956,0.061499,0.03382445,-0.034271919857343194,0.402953,1.00662415,0.9053498828981494,0.244558,-1.4354931,-1.5075663103256525
316,2,76,12.671298027038574,25,0.55,0.293155,0.16123525000000002,0.06283185307179585,0.117823,0.84980265,0.9396218027554927,-0.391848,-1.7855164000000001,-1.536126243540105,-0.003375,-0.00185625,-0.07996781300046746,0.118269,0.85004795,0.6882943904683092,-0.083365,-1.6158507500000001,-1.7474697493270548,-0.032346,-0.017790300000000002,0.08567979964335799,0.014562,0.7930091,0.8025341233261198,0.214627,-1.45195515,-1.5532622034687766,-0.020244,-0.011134200000000002,-0.028559933214452663,0.250493,0.9227711500000001,0.9281978294697116,0.126032,-1.5006824,-1.513278296968543
317,2,77,12.711292028427124,25,0.55,0.201223,0.11067265000000001,0.06283185307179585,-0.145255,0.70510975,0.9567577626841642,-0.282604,-1.7254322000000002,-1.6332300164692442,0.02216,0.012188000000000001,-0.06854383971468639,0.085548,0.8320514,0.739702270254324,0.069974,-1.5315143,-1.707485842826821,0.044477,0.024462350000000004,0.09139178628624853,0.141073,0.86259015,0.7968221366832293,0.088334,-1.5214163,-1.5532622034687766,-0.203506,-0.11192830000000001,-0.011423973285781066,0.138049,0.8609269500000001,0.9510457760412737,-0.069758,-1.6083669,-1.501854323682762
318,2,78,12.751360654830933,25,0.55,0.191401,0.10527055,0.034271919857343194,-0.27866,0.631737,0.8825019363265874,-0.236968,-1.7003324000000002,-1.7131978294697117,0.103253,0.056789150000000004,-0.057119866428905326,0.110053,0.8455291500000001,0.8196700832547915,-0.017525,-1.57963875,-1.6560779630408065,0.04662,0.025641000000000004,0.05140787978601479,0.326902,0.9647961,0.7968221366832293,0.075868,-1.5282726,-1.5418382301829956,-0.085585,-0.04707175,-0.005711986642890533,0.049735,0.81235425,0.9738937226128359,0.008175,-1.56550375,-1.4847183637540904
319,2,79,12.791472434997559,25,0.55,0.144008,0.07920440000000001,0.11423973285781065,-0.222259,0.66275755,0.728278296968543,-0.157459,-1.65660245,-1.7017738561839306,-0.044337,-0.024385350000000004,-0.057119866428905326,0.292498,0.9458739,0.91106186954104,0.015407,-1.5615261500000002,-1.6560779630408065,0.104207,0.05731385,0.045695893143124264,0.303812,0.9520966000000001,0.8539420031121346,0.123916,-1.5018462000000001,-1.5304142568972146,0.009048,0.004976400000000001,-0.10852774621492012,0.144309,0.86436995,0.813958096611901,0.095599,-1.51742055,-1.5818221366832295
320,2,80,12.831621885299683,25,0.55,0.054915,0.03020325,0.13708767942937278,-0.032811,0.76695395,0.6540224706109661,0.061612,-1.5361134,-1.7017738561839306,-0.037548,-0.0206514,-0.005711986642890533,0.11735,0.8495425000000001,0.8939259096123684,-0.195443,-1.6774936500000002,-1.621806043183463,0.040521,0.022286550000000002,0.03998390650023373,0.277805,0.9377927500000001,0.9053498828981494,0.120455,-1.50374975,-1.524702270254324,0.040743,0.022408650000000002,-0.06283185307179585,0.178345,0.88308975,0.813958096611901,0.195618,-1.4624101,-1.5932461099690105
321,2,81,12.871683597564697,25,0.55,0.085116,0.0468138,0.10281575957202958,0.098105,0.8389577500000001,0.6540224706109661,-0.071224,-1.6091732,-1.7189098161126022,-0.143272,-0.07879960000000001,-0.005711986642890533,-0.048233,0.7584718500000001,0.9567577626841642,-0.360031,-1.76801705,-1.6160940565405726,0.083179,0.04574845,0.03998390650023373,0.092217,0.8357193500000001,0.9053498828981494,0.091713,-1.51955785,-1.5075663103256525,0.022435,0.012339250000000001,-0.034271919857343194,0.124698,0.8535839000000001,0.8596539897550252,0.172827,-1.4749451500000001,-1.5818221366832295
322,2,82,12.911722898483276,25,0.55,0.011621,0.00639155,0.11995171950070119,0.227593,0.9101761500000001,0.7682622034687767,-0.027398,-1.5850689,-1.610382069897682,-0.140553,-0.07730415000000002,-0.005711986642890533,-0.312547,0.61309915,0.8710779630408063,-0.295386,-1.7324623000000001,-1.6675019363265875,0.208962,0.11492910000000002,0.034271919857343194,0.011576,0.7913668,0.9567577626841642,-0.063654,-1.6050097,-1.513278296968543,-0.019105,-0.010507750000000001,-0.017135959928671597,0.369471,0.98820905,0.8825019363265874,0.186488,-1.4674316,-1.5818221366832295
323,2,83,12.95183539390564,25,0.55,0.019352,0.010643600000000001,0.08567979964335799,0.280499,0.9392744500000001,0.813958096611901,0.064449,-1.53455305,-1.6160940565405726,-0.171325,-0.09422875000000001,-0.07996781300046746,-0.277182,0.6325499,0.7739741901116672,-0.157773,-1.65677515,-1.6675019363265875,0.139079,0.07649345,0.045695893143124264,-0.044418,0.7605701,0.8939259096123684,-0.035096,-1.5893028,-1.5304142568972146,-0.0222,-0.012210000000000002,-0.05140787978601479,0.328466,0.9656563,0.8767899496836968,0.136163,-1.49511035,-1.513278296968543
324,2,84,12.991978883743286,25,0.55,0.056808,0.031244400000000002,0.06854383971468639,0.287919,0.9433554500000001,0.9281978294697116,-0.109067,-1.62998685,-1.5818221366832295,-0.119087,-0.06549785000000001,-0.10281575957202958,-0.064658,0.7494381,0.728278296968543,-0.094252,-1.6218386,-1.781741669184398,0.05034,0.027687000000000003,0.07996781300046746,-0.078703,0.74171335,0.8539420031121346,0.086346,-1.5225097,-1.6160940565405726,0.117066,0.06438630000000001,-0.028559933214452663,0.365715,0.98614325,0.8767899496836968,0.239045,-1.43852525,-1.513278296968543
325,2,85,13.031988620758057,25,0.55,0.210659,0.11586245000000002,0.045695893143124264,0.110441,0.84574255,0.9453337893983832,-0.404294,-1.7923617,-1.5818221366832295,-0.012148,-0.006681400000000001,-0.08567979964335799,0.055411,0.81547605,0.6997183637540902,0.191404,-1.4647278000000001,-1.7303337893983832,-0.052634,-0.0289487,0.09710377292913905,0.205692,0.8981306,0.813958096611901,0.158353,-1.48290585,-1.610382069897682,0.005261,0.0028935500000000004,-0.03998390650023373,0.41006,1.0105330000000001,1.008165642470179,0.194825,-1.4628462500000001,-1.4790063771111996
326,2,86,13.072110891342163,25,0.55,0.277548,0.15265140000000002,0.034271919857343194,-0.147974,0.7036143,0.9624697493270548,-0.389172,-1.7840446,-1.5875341233261198,-0.136281,-0.07495455000000001,-0.06854383971468639,0.051466,0.8133063,0.7853981633974483,0.07735,-1.5274575000000001,-1.7360457760412737,0.100587,0.05532285,0.09710377292913905,0.157974,0.8718857,0.8653659763979158,0.160282,-1.4818449,-1.610382069897682,-0.158503,-0.08717665000000001,0.028559933214452663,0.172281,0.87975455,0.996741669184398,0.008579,-1.5652815500000001,-1.4961423370398714
327,2,87,13.112218379974365,25,0.55,0.197554,0.1086547,0.022847946571562132,-0.270532,0.6362074,0.825382069897682,-0.26361,-1.7149855,-1.80458961575596,-0.059996,-0.0329978,-0.06854383971468639,0.250402,0.9227211000000001,0.8596539897550252,0.210598,-1.4541711,-1.7360457760412737,0.039082,0.0214951,0.057119866428905326,0.273253,0.93528915,0.8596539897550252,-0.017365,-1.5795507500000001,-1.5703981633974484,-0.112833,-0.062058150000000006,0.0,0.062988,0.8196434,0.996741669184398,-0.041348,-1.5927414,-1.4504464438967473
328,2,88,13.152263164520264,25,0.55,0.020411,0.01122605,0.14279966607226333,-0.267457,0.63789865,0.7682622034687767,-0.091073,-1.62009015,-1.8103016023988507,0.023221,0.01277155,-0.07425582635757692,0.210011,0.9005060500000001,0.8710779630408063,0.108372,-1.5103954000000002,-1.5818221366832295,0.030602,0.0168311,0.05140787978601479,0.338451,0.97114805,0.8939259096123684,0.009864,-1.5645748000000002,-1.5304142568972146,-0.092977,-0.051137350000000005,-0.07996781300046746,0.000587,0.78532285,0.8767899496836968,0.029458,-1.5537981,-1.621806043183463
329,2,89,13.192384243011475,25,0.55,0.011477,0.00631235,0.14279966607226333,-0.041182,0.7623499,0.6597344572538566,0.041189,-1.54734605,-1.8103016023988507,-0.136592,-0.0751256,-0.06854383971468639,0.205644,0.8981042,0.9339098161126022,-0.205743,-1.68315865,-1.5589741901116674,0.014868,0.0081774,0.06854383971468639,0.327103,0.9649066500000001,0.922485842826821,0.157786,-1.4832177,-1.5304142568972146,0.035851,0.01971805,-0.07996781300046746,0.05681,0.8162455000000001,0.8025341233261198,0.279327,-1.41637015,-1.6160940565405726
330,2,90,13.23248815536499,25,0.55,0.017041,0.00937255,0.045695893143124264,0.018558,0.7952069,0.6368865106822944,0.124787,-1.50136715,-1.6903498828981496,-0.183565,-0.10096075000000002,-0.028559933214452663,-0.143977,0.70581265,0.9167738561839305,-0.343801,-1.75909055,-1.5532622034687766,0.125931,0.06926205,0.05140787978601479,0.176034,0.8818187000000001,0.9510457760412737,0.057804,-1.5382078000000001,-1.5703981633974484,0.052297,0.028763350000000003,-0.07425582635757692,0.063134,0.8197237,0.8310940565405726,0.247762,-1.4337309,-1.610382069897682
331,2,91,13.27260947227478,25,0.55,-0.055119,-0.030315450000000004,0.057119866428905326,0.086235,0.83242925,0.6825824038254187,0.026759,-1.55528255,-1.6275180298263536,-0.15841,-0.08712550000000001,-0.011423973285781066,-0.281089,0.63040105,0.91106186954104,-0.242029,-1.7031159500000002,-1.5703981633974484,0.104837,0.057660350000000006,0.028559933214452663,0.025491,0.79902005,0.985317695898617,-0.045383,-1.59496065,-1.4904303503969807,0.00168,0.0009240000000000001,-0.028559933214452663,0.19055,0.8898025,0.8310940565405726,0.078802,-1.5266589000000002,-1.5761101500403387
332,2,92,13.312638759613037,25,0.55,-0.004807,-0.00264385,0.017135959928671597,0.286907,0.9427988500000001,0.8482300164692441,0.000835,-1.56954075,-1.5589741901116674,-0.13981,-0.0768955,-0.1256637061435917,-0.285751,0.6278369500000001,0.7339902836114335,-0.118251,-1.6350380500000001,-1.7646057092557266,0.083943,0.046168650000000006,0.03998390650023373,0.156851,0.8712680500000001,0.9339098161126022,-0.161454,-1.6587997,-1.524702270254324,-0.031469,-0.01730795,-0.028559933214452663,0.344664,0.9745652,0.8539420031121346,0.020892,-1.5585094000000002,-1.5761101500403387
333,2,93,13.352718591690063,25,0.55,0.096841,0.053262550000000006,0.028559933214452663,0.267397,0.93206835,0.8482300164692441,-0.200604,-1.6803322,-1.5589741901116674,-0.012708,-0.006989400000000001,-0.13137569278648226,-0.091863,0.7344753500000001,0.6654464438967471,0.21193,-1.4534385,-1.7646057092557266,-0.084434,-0.0464387,0.06854383971468639,0.227572,0.9101646000000001,0.8596539897550252,-0.011796,-1.5764878,-1.5932461099690105,0.004086,0.0022473000000000003,0.011423973285781066,0.316007,0.95880385,0.8996378962552589,0.080395,-1.52578275,-1.5475502168258863
334,2,94,13.392795085906982,25,0.55,0.317322,0.17452710000000002,0.028559933214452663,0.03418,0.803799,0.9167738561839305,-0.43484,-1.8091620000000002,-1.5589741901116674,0.046437,0.02554035,-0.09139178628624853,0.094007,0.83670385,0.6882943904683092,0.151621,-1.48660845,-1.7131978294697117,-0.162914,-0.08960270000000001,0.06854383971468639,0.152298,0.8687639,0.8825019363265874,0.075519,-1.52846455,-1.6446539897550252,-0.011249,-0.006186950000000001,-0.028559933214452663,0.285486,0.9420173000000001,0.9510457760412737,0.018848,-1.5596336,-1.5418382301829956
335,2,95,13.432893991470337,25,0.55,0.230112,0.12656160000000002,0.057119866428905326,-0.225827,0.66079515,0.8825019363265874,-0.26355,-1.7149525,-1.7474697493270548,0.017955,0.00987525,-0.045695893143124264,-0.068306,0.7474317,0.751126243540105,0.057379,-1.5384415500000002,-1.5875341233261198,-0.117608,-0.0646844,0.005711986642890533,0.351,0.9780500000000001,0.8825019363265874,0.104795,-1.51236275,-1.6446539897550252,-0.143104,-0.0787072,-0.034271919857343194,0.052494,0.8138717,0.9910296825415075,-0.027638,-1.5852009,-1.5532622034687766
336,2,96,13.472987413406372,25,0.55,0.133185,0.07325175,0.13708767942937278,-0.227818,0.6597001,0.813958096611901,-0.046216,-1.5954188,-1.7988776291130697,0.071055,0.03908025,-0.045695893143124264,0.184485,0.8864667500000001,0.8082461099690104,0.017033,-1.56063185,-1.5646861767545577,0.025694,0.014131700000000002,-0.034271919857343194,0.338446,0.9711453000000001,0.8825019363265874,0.067869,-1.53267205,-1.5875341233261198,0.025659,0.014112450000000002,-0.017135959928671597,0.088121,0.83346655,0.9624697493270548,-0.004082,-1.5722451,-1.5589741901116674
337,2,97,13.513075351715088,25,0.55,0.065945,0.03626975,0.16564761264382544,-0.035255,0.76560975,0.751126243540105,0.126392,-1.5004844,-1.7588937226128358,0.030618,0.0168399,0.0,0.1603,0.8731650000000001,0.8196700832547915,-0.282862,-1.7255741,-1.5589741901116674,0.006897,0.0037933500000000005,-0.022847946571562132,0.319421,0.9606815500000001,0.9681817359699454,0.043399,-1.54613055,-1.5703981633974484,0.025348,0.013941400000000001,-0.045695893143124264,0.222257,0.9072413500000001,0.8939259096123684,0.150355,-1.48730475,-1.5932461099690105
338,2,98,13.553333759307861,25,0.55,-0.017049,-0.009376950000000002,0.10281575957202958,-0.015361,0.77655145,0.6825824038254187,0.19866,-1.460737,-1.6446539897550252,-0.071068,-0.03908740000000001,0.0,-0.003408,0.7831256,0.8710779630408063,-0.372176,-1.7746968,-1.5475502168258863,0.088211,0.048516050000000005,-0.017135959928671597,0.095296,0.8374128000000001,0.996741669184398,-0.00578,-1.573179,-1.5589741901116674,0.042455,0.023350250000000003,-0.011423973285781066,0.063543,0.8199486500000001,0.8653659763979158,0.187608,-1.4668156,-1.5932461099690105
339,2,99,13.593302249908447,25,0.55,-0.043026,-0.023664300000000003,0.08567979964335799,0.022606,0.7974333,0.728278296968543,0.023006,-1.5573467,-1.5761101500403387,-0.090576,-0.04981680000000001,0.017135959928671597,-0.18569,0.6828705,0.825382069897682,-0.297875,-1.7338312500000002,-1.6389420031121347,0.276389,0.15201395,0.0,0.060946,0.8185203000000001,1.0024536558272885,-0.014084,-1.5777462,-1.5304142568972146,-0.012934,-0.007113700000000001,0.028559933214452663,0.121412,0.8517766,0.9053498828981494,0.291432,-1.4097124,-1.5304142568972146
340,2,100,13.633341789245605,25,0.55,-0.058302,-0.0320661,0.05140787978601479,0.117147,0.8494308500000001,0.8082461099690104,0.004473,-1.56753985,-1.536126243540105,-0.051982,-0.028590100000000004,-0.057119866428905326,-0.236757,0.65478365,0.8025341233261198,-0.115779,-1.6336784500000001,-1.7531817359699455,0.115158,0.0633369,0.017135959928671597,0.015117,0.7933143500000001,0.9339098161126022,0.011806,-1.5635067,-1.5646861767545577,0.072675,0.03997125000000001,-0.005711986642890533,0.391691,1.00043005,0.8996378962552589,0.150191,-1.48739495,-1.5418382301829956
